Index,address,price,latitude,longitude,raw data
4317,"524 elm st, ann arbor, mi 48104",,42.27630244736842,-83.73053605263158,"{'place_id': 254612908, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 193389169, 'boundingbox': ['42.276252447368', '42.276352447368', '-83.730586052632', '-83.730486052632'], 'lat': '42.27630244736842', 'lon': '-83.73053605263158', 'display_name': '524, Elm Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4318,"426 hill st, ann arbor, mi 48104",,42.2716111,-83.74337333985221,"{'place_id': 193531602, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 484830825, 'boundingbox': ['42.2715615', '42.2716617', '-83.7434292', '-83.7433179'], 'lat': '42.2716111', 'lon': '-83.74337333985221', 'display_name': '426, Hill Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4319,"423 cross st, ann arbor, mi 48104",,42.2727109,-83.7439755,"{'place_id': 58831421, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4907802308, 'boundingbox': ['42.2726609', '42.2727609', '-83.7440255', '-83.7439255'], 'lat': '42.2727109', 'lon': '-83.7439755', 'display_name': '423, Cross Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4330,"301 n state st, ann arbor, mi 48104",,42.283139,-83.741057,"{'place_id': 254587077, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 500727058, 'boundingbox': ['42.283089', '42.283189', '-83.741107', '-83.741007'], 'lat': '42.283139', 'lon': '-83.741057', 'display_name': '301, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4331,"301 n state st, ann arbor, mi 48104",,42.283139,-83.741057,"{'place_id': 254587077, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 500727058, 'boundingbox': ['42.283089', '42.283189', '-83.741107', '-83.741007'], 'lat': '42.283139', 'lon': '-83.741057', 'display_name': '301, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4332,"301 n state st, ann arbor, mi 48104",,42.283139,-83.741057,"{'place_id': 254587077, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 500727058, 'boundingbox': ['42.283089', '42.283189', '-83.741107', '-83.741007'], 'lat': '42.283139', 'lon': '-83.741057', 'display_name': '301, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4333,"301 n state st, ann arbor, mi 48104",,42.283139,-83.741057,"{'place_id': 254587077, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 500727058, 'boundingbox': ['42.283089', '42.283189', '-83.741107', '-83.741007'], 'lat': '42.283139', 'lon': '-83.741057', 'display_name': '301, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4334,"301 n state st, ann arbor, mi 48104",,42.283139,-83.741057,"{'place_id': 254587077, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 500727058, 'boundingbox': ['42.283089', '42.283189', '-83.741107', '-83.741007'], 'lat': '42.283139', 'lon': '-83.741057', 'display_name': '301, North State Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4335,"430 packard st, ann arbor, mi 48104",,42.273363,-83.743366,"{'place_id': 254588542, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 485230985, 'boundingbox': ['42.273313', '42.273413', '-83.743416', '-83.743316'], 'lat': '42.273363', 'lon': '-83.743366', 'display_name': '430, Packard Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4336,"430 packard st, ann arbor, mi 48104",,42.273363,-83.743366,"{'place_id': 254588542, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 485230985, 'boundingbox': ['42.273313', '42.273413', '-83.743416', '-83.743316'], 'lat': '42.273363', 'lon': '-83.743366', 'display_name': '430, Packard Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4337,"430 packard st, ann arbor, mi 48104",,42.273363,-83.743366,"{'place_id': 254588542, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 485230985, 'boundingbox': ['42.273313', '42.273413', '-83.743416', '-83.743316'], 'lat': '42.273363', 'lon': '-83.743366', 'display_name': '430, Packard Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4338,"426 packard st, ann arbor, mi 48104",,42.273526387755105,-83.74354651020407,"{'place_id': 254587434, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801833, 'boundingbox': ['42.273476387755', '42.273576387755', '-83.743596510204', '-83.743496510204'], 'lat': '42.273526387755105', 'lon': '-83.74354651020407', 'display_name': '426, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4339,"426 packard st, ann arbor, mi 48104",,42.273526387755105,-83.74354651020407,"{'place_id': 254587434, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801833, 'boundingbox': ['42.273476387755', '42.273576387755', '-83.743596510204', '-83.743496510204'], 'lat': '42.273526387755105', 'lon': '-83.74354651020407', 'display_name': '426, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4340,"426 packard st, ann arbor, mi 48104",,42.273526387755105,-83.74354651020407,"{'place_id': 254587434, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801833, 'boundingbox': ['42.273476387755', '42.273576387755', '-83.743596510204', '-83.743496510204'], 'lat': '42.273526387755105', 'lon': '-83.74354651020407', 'display_name': '426, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4341,"426 packard st, ann arbor, mi 48104",,42.273526387755105,-83.74354651020407,"{'place_id': 254587434, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801833, 'boundingbox': ['42.273476387755', '42.273576387755', '-83.743596510204', '-83.743496510204'], 'lat': '42.273526387755105', 'lon': '-83.74354651020407', 'display_name': '426, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4342,"426 packard st, ann arbor, mi 48104",,42.273526387755105,-83.74354651020407,"{'place_id': 254587434, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176801833, 'boundingbox': ['42.273476387755', '42.273576387755', '-83.743596510204', '-83.743496510204'], 'lat': '42.273526387755105', 'lon': '-83.74354651020407', 'display_name': '426, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4343,"306 e madison st, ann arbor, mi 48104",,42.273958,-83.74596622491497,"{'place_id': 193768490, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 493366322, 'boundingbox': ['42.273899', '42.274017', '-83.7460065', '-83.7459259'], 'lat': '42.273958', 'lon': '-83.74596622491497', 'display_name': '306, East Madison Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.821}"
4344,"306 e madison st, ann arbor, mi 48104",,42.273958,-83.74596622491497,"{'place_id': 193768490, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 493366322, 'boundingbox': ['42.273899', '42.274017', '-83.7460065', '-83.7459259'], 'lat': '42.273958', 'lon': '-83.74596622491497', 'display_name': '306, East Madison Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.821}"
4345,"437 hamilton pl, ann arbor, mi 48104",,42.27661315,-83.74506412383474,"{'place_id': 196059316, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 503408069, 'boundingbox': ['42.2765761', '42.2766502', '-83.7451445', '-83.7449837'], 'lat': '42.27661315', 'lon': '-83.74506412383474', 'display_name': '437, Hamilton Place, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'residential', 'importance': 0.721}"
4346,"1115 elder blvd, ann arbor, mi 48103",,42.275517100671145,-83.76117344295302,"{'place_id': 254588447, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8722579, 'boundingbox': ['42.275467100671', '42.275567100671', '-83.761223442953', '-83.761123442953'], 'lat': '42.275517100671145', 'lon': '-83.76117344295302', 'display_name': '1115, Elder Boulevard, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
4348,"334 e madison st, ann arbor, mi 48104",,42.27406244897959,-83.74561689795918,"{'place_id': 254602937, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 497752954, 'boundingbox': ['42.27401244898', '42.27411244898', '-83.745666897959', '-83.745566897959'], 'lat': '42.27406244897959', 'lon': '-83.74561689795918', 'display_name': '334, East Madison Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4349,"334 e madison st, ann arbor, mi 48104",,42.27406244897959,-83.74561689795918,"{'place_id': 254602937, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 497752954, 'boundingbox': ['42.27401244898', '42.27411244898', '-83.745666897959', '-83.745566897959'], 'lat': '42.27406244897959', 'lon': '-83.74561689795918', 'display_name': '334, East Madison Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4350,"334 e madison st, ann arbor, mi 48104",,42.27406244897959,-83.74561689795918,"{'place_id': 254602937, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 497752954, 'boundingbox': ['42.27401244898', '42.27411244898', '-83.745666897959', '-83.745566897959'], 'lat': '42.27406244897959', 'lon': '-83.74561689795918', 'display_name': '334, East Madison Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4351,"334 e madison st, ann arbor, mi 48104",,42.27406244897959,-83.74561689795918,"{'place_id': 254602937, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 497752954, 'boundingbox': ['42.27401244898', '42.27411244898', '-83.745666897959', '-83.745566897959'], 'lat': '42.27406244897959', 'lon': '-83.74561689795918', 'display_name': '334, East Madison Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4352,"502 e ann st, ann arbor, mi 48104",,42.28219848033165,-83.74273831050539,"{'place_id': 254604456, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724574, 'boundingbox': ['42.282148480332', '42.282248480332', '-83.742788310505', '-83.742688310505'], 'lat': '42.28219848033165', 'lon': '-83.74273831050539', 'display_name': '502, East Ann Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4353,"3130 woodmanor ct, ann arbor, mi 48108",,42.24366975757576,-83.70883445454545,"{'place_id': 254595035, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8732990, 'boundingbox': ['42.243619757576', '42.243719757576', '-83.708884454545', '-83.708784454545'], 'lat': '42.24366975757576', 'lon': '-83.70883445454545', 'display_name': '3130, Woodmanor Court, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
4354,"2863 marshall st, ann arbor, mi 48108",,42.23893173911033,-83.70543585845324,"{'place_id': 254599710, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8725611, 'boundingbox': ['42.23888173911', '42.23898173911', '-83.705485858453', '-83.705385858453'], 'lat': '42.23893173911033', 'lon': '-83.70543585845324', 'display_name': '2863, Marshall Street, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4355,"3211 mc comb st, ann arbor, mi 48108",,None,None,None
4356,"3166 platt rd, ann arbor, mi 48108",,42.242686551020405,-83.70016518367348,"{'place_id': 254594992, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 412017896, 'boundingbox': ['42.24263655102', '42.24273655102', '-83.700215183673', '-83.700115183673'], 'lat': '42.242686551020405', 'lon': '-83.70016518367348', 'display_name': '3166, Platt Road, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
4357,"1002 packard st, ann arbor, mi 48104",,42.267536750000005,-83.73730960469089,"{'place_id': 196805955, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502984287, 'boundingbox': ['42.2674668', '42.2676068', '-83.7374071', '-83.7372121'], 'lat': '42.267536750000005', 'lon': '-83.73730960469089', 'display_name': '1002, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48109-1357, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.611}"
4358,"707 s division st, ann arbor, mi 48104",,42.27283645,-83.74410332442494,"{'place_id': 194929043, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 499890379, 'boundingbox': ['42.2727942', '42.2728787', '-83.7441923', '-83.7440143'], 'lat': '42.27283645', 'lon': '-83.74410332442494', 'display_name': '707, South Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.821}"
4359,"936 mary st, ann arbor, mi 48104",,42.269819850000005,-83.74207165,"{'place_id': 194945671, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 493775018, 'boundingbox': ['42.2697852', '42.2698545', '-83.742165', '-83.7419783'], 'lat': '42.269819850000005', 'lon': '-83.74207165', 'display_name': '936, Mary Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4360,"707 s division st, ann arbor, mi 48104",,42.27283645,-83.74410332442494,"{'place_id': 194929043, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 499890379, 'boundingbox': ['42.2727942', '42.2728787', '-83.7441923', '-83.7440143'], 'lat': '42.27283645', 'lon': '-83.74410332442494', 'display_name': '707, South Division Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.821}"
4361,"609 e ann st, ann arbor, mi 48104",,42.28234299372897,-83.74183737544247,"{'place_id': 254604457, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724574, 'boundingbox': ['42.282292993729', '42.282392993729', '-83.741887375442', '-83.741787375442'], 'lat': '42.28234299372897', 'lon': '-83.74183737544247', 'display_name': '609, East Ann Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4370,"1212 willard st, ann arbor, mi 48104",,42.27360615,-83.73384268643969,"{'place_id': 193132193, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 487058607, 'boundingbox': ['42.2735456', '42.2736751', '-83.7339109', '-83.7337741'], 'lat': '42.27360615', 'lon': '-83.73384268643969', 'display_name': '1212, Willard Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4371,"1212 willard st, ann arbor, mi 48104",,42.27360615,-83.73384268643969,"{'place_id': 193132193, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 487058607, 'boundingbox': ['42.2735456', '42.2736751', '-83.7339109', '-83.7337741'], 'lat': '42.27360615', 'lon': '-83.73384268643969', 'display_name': '1212, Willard Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4388,"813 s main st, ann arbor, mi 48104",,42.27107195,-83.7494581173638,"{'place_id': 194558037, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 488775228, 'boundingbox': ['42.2709546', '42.2712097', '-83.7498215', '-83.7494053'], 'lat': '42.27107195', 'lon': '-83.7494581173638', 'display_name': '813-817, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'houses', 'importance': 0.8600000000000001}"
4389,"813 s main st, ann arbor, mi 48104",,42.27107195,-83.7494581173638,"{'place_id': 194558037, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 488775228, 'boundingbox': ['42.2709546', '42.2712097', '-83.7498215', '-83.7494053'], 'lat': '42.27107195', 'lon': '-83.7494581173638', 'display_name': '813-817, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'houses', 'importance': 0.8600000000000001}"
4390,"813 s main st, ann arbor, mi 48104",,42.27107195,-83.7494581173638,"{'place_id': 194558037, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 488775228, 'boundingbox': ['42.2709546', '42.2712097', '-83.7498215', '-83.7494053'], 'lat': '42.27107195', 'lon': '-83.7494581173638', 'display_name': '813-817, South Main Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'houses', 'importance': 0.8600000000000001}"
4405,"1011 s state st, ann arbor, mi 48104",,42.269318850000005,-83.74032455532388,"{'place_id': 211884425, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 624414080, 'boundingbox': ['42.2692753', '42.2693455', '-83.7404032', '-83.7402459'], 'lat': '42.269318850000005', 'lon': '-83.74032455532388', 'display_name': '1011, South State Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.711}"
4406,"915 e huron st, ann arbor, mi 48104",,42.28135757142857,-83.73809657142857,"{'place_id': 254590112, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 220171725, 'boundingbox': ['42.281307571429', '42.281407571429', '-83.738146571429', '-83.738046571429'], 'lat': '42.28135757142857', 'lon': '-83.73809657142857', 'display_name': '915, East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
4407,"909 e huron st, ann arbor, mi 48104",,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
4408,"909 e huron st, ann arbor, mi 48104",,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
4409,"909 e huron st, ann arbor, mi 48104",,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
4410,"909 e huron st, ann arbor, mi 48104",,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
4411,"857 tappan ave, ann arbor, mi 48104",,42.2706083,-83.73618499352327,"{'place_id': 192351737, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 472678865, 'boundingbox': ['42.2705304', '42.2706847', '-83.7362899', '-83.73608'], 'lat': '42.2706083', 'lon': '-83.73618499352327', 'display_name': '857, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4412,"848 e university ave, ann arbor, mi 48104",,42.2704287,-83.73596181065574,"{'place_id': 192945579, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 472678861, 'boundingbox': ['42.2703448', '42.2705036', '-83.7360565', '-83.7358822'], 'lat': '42.2704287', 'lon': '-83.73596181065574', 'display_name': '848, East University Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.821}"
4413,"826 tappan ave, ann arbor, mi 48104",,42.271110500000006,-83.73759872587422,"{'place_id': 191012430, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414083, 'boundingbox': ['42.270992', '42.2712222', '-83.7377836', '-83.7374391'], 'lat': '42.271110500000006', 'lon': '-83.73759872587422', 'display_name': '826, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4414,"826 tappan ave, ann arbor, mi 48104",,42.271110500000006,-83.73759872587422,"{'place_id': 191012430, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414083, 'boundingbox': ['42.270992', '42.2712222', '-83.7377836', '-83.7374391'], 'lat': '42.271110500000006', 'lon': '-83.73759872587422', 'display_name': '826, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4415,"826 tappan ave, ann arbor, mi 48104",,42.271110500000006,-83.73759872587422,"{'place_id': 191012430, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414083, 'boundingbox': ['42.270992', '42.2712222', '-83.7377836', '-83.7374391'], 'lat': '42.271110500000006', 'lon': '-83.73759872587422', 'display_name': '826, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4416,"826 tappan ave, ann arbor, mi 48104",,42.271110500000006,-83.73759872587422,"{'place_id': 191012430, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414083, 'boundingbox': ['42.270992', '42.2712222', '-83.7377836', '-83.7374391'], 'lat': '42.271110500000006', 'lon': '-83.73759872587422', 'display_name': '826, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4417,"820 arch st, ann arbor, mi 48104",,42.269717400000005,-83.73821103666714,"{'place_id': 193035051, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 480677938, 'boundingbox': ['42.2696473', '42.269779', '-83.7382919', '-83.7381155'], 'lat': '42.269717400000005', 'lon': '-83.73821103666714', 'display_name': '820, Arch Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4418,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4419,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
