StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q55,Q6#1_1,Q6#2_1,Q7#1_1,Q7#2_1,Q8,Q9,Q10,Q11,Q11_7_TEXT,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q20#1_1,Q20#2_1,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q31_4_TEXT,Q33,Q33_7_TEXT,Q34,Q35,Q54,Q31_4_TEXT - Parent Topics,Q31_4_TEXT - Sentiment Polarity,Q31_4_TEXT - Sentiment Score,Q31_4_TEXT - Sentiment,Q31_4_TEXT - Topic Sentiment Label,Q31_4_TEXT - Topic Sentiment Score,Q31_4_TEXT - Topics
01/27/2020 08:17:11,01/27/2020 08:17:17,IP Address,35.2.62.145,100,6,True,01/27/2020 08:17:18,R_2c6m4a9pdd6Ct0g,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:17:17,01/27/2020 08:17:24,IP Address,35.3.78.138,100,6,True,01/27/2020 08:17:24,R_3h4vLvnFlMWVRMi,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:16:22,01/27/2020 08:17:24,IP Address,35.1.80.33,100,61,True,01/27/2020 08:17:25,R_3QMGFG77TWnzXdU,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:13:02,01/27/2020 08:17:29,IP Address,35.3.43.110,100,266,True,01/27/2020 08:17:29,R_1eP2eFCwkMr9yfV,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27548084476103,-83.74432143655396",725,4 (plus me),September,2017,August,2018,August,August,Jaeger Properties,"Laundry,Parking",,Definitely yes,No,Yes,Strongly Agree,Agree,Strongly Agree,Agree,Agree,,Strongly Agree,,Once or twice every other month,Once or twice a semester,Agree,Agree,,Strongly Agree,,,,,7,Yes,Yes,Disagree,Strongly Agree,Somewhat agree,21,Undergraduate,Senior,LSA,White,No,Male,,Gay/Lesbian,,"$200,000 or more",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),hampezac,,,,,,,
01/27/2020 08:17:23,01/27/2020 08:17:32,IP Address,162.17.140.90,100,9,True,01/27/2020 08:17:34,R_3JkeDq5HV5tHPG2,,,,,42.631103515625,-83.3014984130859,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:17:32,01/27/2020 08:17:40,IP Address,35.2.4.145,100,7,True,01/27/2020 08:17:40,R_YcCVTXlXhbzWwh3,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:17:37,01/27/2020 08:17:43,IP Address,35.3.90.113,100,6,True,01/27/2020 08:17:44,R_2pLhEsrK6yXCSqh,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:13:43,01/27/2020 08:17:44,IP Address,35.2.55.232,100,241,True,01/27/2020 08:17:45,R_2V3WIXRlulBK21J,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28202180459221,-83.75995335069275",1200,0,June,2019,August,2019,August,August,Atrio Apartments,"Water,Heat,Parking",,Definitely not,Yes,Yes,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice a semester,Never,Strongly Agree,Strongly Agree,,Agree,,,,,9,No,,Disagree,Strongly Agree,Somewhat agree,27,Graduate,,Information,East Asian,No,Male,,Heterosexual,,"$75,000 to $99,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),ashwinmk,,,,,,,
01/27/2020 08:14:27,01/27/2020 08:17:58,IP Address,99.8.84.57,100,210,True,01/27/2020 08:17:59,R_6D8UuyFHoLZdfxv,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.27200369896643,-83.73241242852784",500,6,January,2017,January,2018,January,January,None,"Water,Electricity,Wifi,Heat,Laundry,Parking",,Definitely yes,I'm not sure,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,All of them,Never,Never,,,,,,,January,2018,10,I'm not sure,,Somewhat agree,Neutral,Neutral,33,Graduate,,Medicine,White,No,Male,,Heterosexual,,"$50,000 to $74,999",I am fully financially independent,ebrann,,,,,,,
01/27/2020 08:13:20,01/27/2020 08:18:28,IP Address,141.214.17.238,100,307,True,01/27/2020 08:18:29,R_1QnHV13TqXVftSE,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.24966759450002,-83.72152265992737",650,1,May,2019,May,2019,May,April,Slavik,"Water,Heat,Parking",,Definitely not,Yes,Yes,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice a semester,Never,Agree,Strongly Agree,,Strongly Agree,,,,,8,Yes,Yes,Somewhat agree,Strongly Agree,Disagree,23,Graduate,,Medicine,Prefer not to say,No,Female,,Heterosexual,,"$50,000 to $74,999",I am fully financially independent,judychen,,,,,,,
01/27/2020 08:10:03,01/27/2020 08:18:34,IP Address,107.77.193.114,100,511,True,01/27/2020 08:18:35,R_2wsJmOkZ1wF3jm4,,,,,39.9586944580078,-82.9987030029297,anonymous,EN,Yes,"42.28111690644399,-83.75376281228638",720,1,January,2019,June,2019,June,May,Holland management ,"Electricity,Wifi,Heat,Laundry",,I'm not sure,Yes,No,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,Once or twice a month,Once or twice a semester,Disagree,Disagree,,Disagree,,,,,1,No,,Disagree,Neutral,Strongly Agree,26,Graduate,,Public Health,White,No,Female,,Heterosexual,,"Less than $49,000",I am fully financially independent,Bmckenz ,,,,,,,
01/27/2020 08:13:31,01/27/2020 08:18:38,IP Address,35.1.237.165,100,306,True,01/27/2020 08:18:38,R_3shKZeDXbpeubo1,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28624449078259,-83.74528703179932",790,3,October,2017,September,2018,September,August,Eladott,"Water,Laundry",,Definitely not,I'm not sure,Yes,Disagree,Disagree,Agree,Neutral,Disagree,,Strongly Agree,,Once or twice a semester,Never,Strongly Agree,Strongly Agree,,Strongly Agree,,,,,8,No,,Strongly disagree,Strongly Agree,Somewhat agree,26,Graduate,,Rackham School of Graduate Studies,Prefer not to say,Yes,Female,,Heterosexual,,"Less than $49,000",I am mostly financially independent (I am responsible for more than 50% of my finances),maalromu,,,,,,,
01/27/2020 08:12:26,01/27/2020 08:18:44,IP Address,35.3.8.238,100,377,True,01/27/2020 08:18:44,R_bCLKFfYB7dZSj9D,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.274004272036784,-83.73206910577393",800,8,October,2017,May,2018,May,May,Oxford,"Laundry,Parking",,Definitely yes,Yes,Yes,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,,Once or twice a month,Once or twice a semester,Agree,Agree,,Agree,,,,,7,No,,Somewhat agree,Somewhat agree,Disagree,21,Undergraduate,Senior,Engineering,White,No,Female,,Heterosexual,,"$100,000 to $149,999",I am mostly financially independent (I am responsible for more than 50% of my finances),sambremm,,,,,,,
01/27/2020 08:18:47,01/27/2020 08:18:54,IP Address,174.230.12.89,100,7,True,01/27/2020 08:18:55,R_1kGm0ZCjlTTHB3q,,,,,42.3630065917969,-83.3627014160156,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:07:03,01/27/2020 08:18:55,IP Address,35.1.35.245,100,711,True,01/27/2020 08:18:56,R_1JD55i0l3fHKrwV,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28995895064935,-83.73367843118287",600,2,August,2019,August,2019,August,July,Island Drive Apartments,"Water,Heat",,Definitely not,Yes,No,Strongly disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Some of them,Once or twice a month,Once or twice a semester,Neutral,,,Agree,,,,,3,No,,Somewhat agree,Neutral,Strongly Agree,27,Graduate,,Public Health,White,No,Female,,Heterosexual,,"$200,000 or more",I am mostly financially independent (I am responsible for more than 50% of my finances),collinkm,,,,,,,
01/27/2020 08:15:01,01/27/2020 08:18:58,IP Address,141.211.32.5,100,236,True,01/27/2020 08:18:59,R_30oRv1ZibTq8P7T,,,,,42.2503051757812,-83.8393020629883,anonymous,EN,Yes,"42.2658110465267,-83.7300091692505",600,3,March,2019,August,2019,August,August,Nicholas Roopas,"Laundry,Parking",,Definitely yes,Yes,Maybe,Disagree,Agree,Disagree,Agree,Neutral,Strongly Agree,Disagree,All of them,Once or twice every other month,Never,Agree,Agree,Agree,Agree,,,,,6,No,,Somewhat agree,Neutral,Somewhat agree,23,Graduate,,Social Work,White,No,Female,,Bisexual,,"$50,000 to $74,999",I am mostly financially independent (I am responsible for more than 50% of my finances),kyagiela,,,,,,,
01/27/2020 08:15:50,01/27/2020 08:19:33,IP Address,35.1.185.73,100,223,True,01/27/2020 08:19:34,R_cZ7rga6XgWPmjhT,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27552847556328,-83.73332437959287",459.5,3,October,2018,June,2019,June,May,University Towers Staff,"Wifi,Heat",,Definitely yes,Yes,No,Disagree,Disagree,Neutral,Neutral,Agree,,Neutral,,Once or twice a month,Once or twice a semester,Agree,Disagree,,Agree,,,,,6,No,,Strongly disagree,Disagree,Strongly Agree,20,Undergraduate,Junior,LSA,White,Yes,Female,,Heterosexual,,"$100,000 to $149,999",I am mostly financially independent (I am responsible for more than 50% of my finances),lolona,,,,,,,
01/27/2020 08:16:23,01/27/2020 08:19:48,IP Address,50.237.31.162,100,204,True,01/27/2020 08:19:48,R_1K6z4RHhHxDltEX,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,Yes,"42.27435357193414,-83.73580274072266",1300,3,October,2018,August,2019,August,August,Z Place rentals ,"Wifi,Heat,Laundry",,Definitely not,I'm not sure,Maybe,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Some of them,Once or twice a semester,Never,Strongly Agree,Agree,Agree,Agree,,,March,,8,No,,Disagree,Strongly Agree,Strongly Agree,20,Undergraduate,Sophomore,LSA,"White,Middle Eastern or North African",No,Female,,Heterosexual,,"$150,000 to $199,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),aylahf ,,,,,,,
01/27/2020 08:19:44,01/27/2020 08:19:49,IP Address,35.2.157.147,100,4,True,01/27/2020 08:19:49,R_3jdgICEiJYLWU7f,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:19:36,01/27/2020 08:19:49,IP Address,68.48.243.114,100,12,True,01/27/2020 08:19:49,R_2czM3as9gF79WFj,,,,,42.1699981689453,-83.7818984985352,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:14:38,01/27/2020 08:19:52,IP Address,35.3.51.187,100,313,True,01/27/2020 08:19:53,R_325hwgagVZsWnm7,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.29554610165736,-83.73048123803711",1100,0,June,2018,August,2018,August,July,Greenspan Brothers Management,"Water,Heat,Parking",,Definitely yes,Yes,Yes,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice a semester,Once or twice a semester,Strongly Agree,Strongly Agree,,Strongly Agree,,,,,9,Yes,Neither comfortable nor uncomfortable,Somewhat agree,Somewhat agree,Somewhat agree,23,Graduate,,"Music, Theatre, and Dance",East Asian,No,Female,,Gay/Lesbian,,"$150,000 to $199,999",I am fully financially independent,sytran,,,,,,,
01/27/2020 08:16:00,01/27/2020 08:20:35,IP Address,73.145.175.123,100,275,True,01/27/2020 08:20:36,R_1qUo1DuXYF0DgnQ,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.28881606324894,-83.76120862451172",0,1,July,2017,July,2018,July,July,I moved in in 2012; your survey seems to be missing the opportunity to capture information on students who have been at the U and in stable housing for more than 3 years? And it's forced response??? Most of my answers here are going to be bad data. ,Other,owner,I'm not sure,Yes,Yes,,,,,,,,,Once or twice a semester,Once or twice a semester,,,,,,,,,10,I'm not sure,,Somewhat agree,Neutral,Strongly Agree,31,Graduate,,Education,White,No,Female,,Queer,,"$100,000 to $149,999",I am fully financially independent,atfoster,,,,,,,
01/27/2020 08:15:40,01/27/2020 08:20:51,IP Address,73.144.153.254,100,311,True,01/27/2020 08:20:52,R_2ZIJhAxFTpsqLao,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.2970539125936,-83.72537431207273",450,2,May,2018,August,2018,August,August,Dana ,"Water,Parking",,Definitely not,Yes,No,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,,Once or twice a month,Once or twice every other month,Disagree,Disagree,Agree,Agree,Neutral,Disagree,November,2019,5,No,,Strongly disagree,Somewhat agree,Strongly Agree,20,Undergraduate,Junior,Education,White,No,Female,,Bisexual,,"Less than $49,000",I am mostly financially independent (I am responsible for more than 50% of my finances),harmonym ,,,,,,,
01/27/2020 08:15:41,01/27/2020 08:20:58,IP Address,35.1.246.237,100,317,True,01/27/2020 08:20:59,R_1E6X87Wd9Qcu9Zb,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27173377551582,-83.74419269052125",700,1,March,2018,September,2018,September,August,Hill Street Investments LLC,"Water,Electricity,Heat,Parking",,Definitely yes,Yes,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Neutral,Strongly disagree,Some of them,Once or twice every other month,Never,Neutral,Neutral,Strongly disagree,Neutral,Strongly disagree,Neutral,October,2019,2,No,,Somewhat agree,Somewhat agree,Neutral,25,Graduate,,Rackham School of Graduate Studies,White,No,Male,,Heterosexual,,"$75,000 to $99,999",I am fully financially independent,kwschulz,,,,,,,
01/27/2020 08:16:48,01/27/2020 08:21:07,IP Address,35.3.25.161,100,258,True,01/27/2020 08:21:07,R_OjIOD2ISu2gQsud,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:16:14,01/27/2020 08:21:09,IP Address,35.2.59.199,100,294,True,01/27/2020 08:21:09,R_2YKuRABGUI5yHf8,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.296958683497174,-83.72112569299317",820,3,December,2017,August,2018,August,July,Sterling Housing,"Water,Wifi,Heat,Laundry,Other",Cable,Definitely not,Yes,Maybe,Strongly disagree,Disagree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Some of them,Once or twice a month,Once or twice a semester,Agree,Strongly Agree,Neutral,Agree,,,,,7,No,,Disagree,Somewhat agree,Strongly Agree,22,Undergraduate,Senior,Engineering,White,No,Male,,Gay/Lesbian,,"$75,000 to $99,999",I am mostly financially independent (I am responsible for more than 50% of my finances),njries,,,,,,,
01/27/2020 08:15:18,01/27/2020 08:21:27,IP Address,68.58.243.15,100,368,True,01/27/2020 08:21:27,R_ZwbRxR4AtrH4BCF,,,,,42.2196044921875,-83.6045989990234,anonymous,EN,Yes,"42.24350451811569,-83.67308196511841",900,0,June,2019,June,2019,June,July,McKinley,Other,None,Definitely yes,Yes,Maybe,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,,Once or twice every other month,Never,Agree,,,Agree,,,,,7,Yes,Yes,Disagree,Strongly Agree,Strongly Agree,24,Graduate,,Social Work,White,Yes,Female,,Bisexual,,"$50,000 to $74,999",I am fully financially independent,Gcadena,,,,,,,
01/27/2020 08:21:58,01/27/2020 08:22:01,IP Address,68.61.232.68,100,3,True,01/27/2020 08:22:02,R_1i2pdeJrOwyWji5,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:07:56,01/27/2020 08:22:55,IP Address,190.230.140.46,100,899,True,01/27/2020 08:22:56,R_O360EkOd2Gp1eEN,,,,,-41.1533050537109,-71.3005981445312,anonymous,EN,Yes,"42.269756947954214,-83.73415049996949",1000,5 other housemates,November,2017,August,2018,May,May,Old Town Realty,"Laundry,Parking",,Definitely not,Yes,Maybe,Disagree,Disagree,Neutral,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Some of them,Once or twice a month,Once or twice a semester,Neutral,Agree,,Neutral,,,,,3,No,,Disagree,Somewhat agree,Neutral,20,Undergraduate,Junior,Business,"White,East Asian",No,Male,,Heterosexual,,"$200,000 or more",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),logarc,,,,,,,
01/27/2020 08:09:51,01/27/2020 08:23:02,IP Address,35.2.20.195,100,791,True,01/27/2020 08:23:03,R_3kbqGq6QoBxM91m,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.277588473311845,-83.74306079831693",800,Shared a room in 2 bedroom apartment (4 people total),October,2017,September,2018,August,August,Zaragon West,"Wifi,Laundry",,Definitely not,Yes,Maybe,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree,,Once or twice a semester,Never,Agree,Agree,Agree,Agree,Strongly Agree,Agree,September,2019,7,No,,Disagree,Strongly Agree,Strongly Agree,22,Undergraduate,Senior,LSA,Other,No,Female,,Bisexual,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),nlampa,,,,,,,
01/27/2020 08:22:37,01/27/2020 08:23:04,IP Address,35.3.65.170,100,26,True,01/27/2020 08:23:04,R_2Pca6wA8mJAjhlQ,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:12:29,01/27/2020 08:23:08,IP Address,4.15.106.218,100,639,True,01/27/2020 08:23:09,R_9MgKVEW6IxONK93,,,,,42.5037994384766,-83.3482971191406,anonymous,EN,Yes,"42.266477976789005,-83.73846349206545",600,3,March,2018,August,2018,August,August,Prentice Partners,"Laundry,Parking",,Definitely yes,Yes,Maybe,Strongly disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,,Once or twice every other month,Once or twice every other month,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,September,2019,7,No,,Strongly disagree,Somewhat agree,Somewhat agree,24,Graduate,,Social Work,White,No,Female,,Heterosexual,,"$75,000 to $99,999",I am mostly financially independent (I am responsible for more than 50% of my finances),girachel,,,,,,,
01/27/2020 08:14:29,01/27/2020 08:23:11,IP Address,141.214.17.123,100,522,True,01/27/2020 08:23:12,R_a8Bpu4obELjr51n,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.29745069894713,-83.72116860833741",860,2,December,2018,August,2019,August,July,The Courtyards Student Apartments,"Water,Wifi,Heat,Laundry,Other",garbage disposal ,Definitely not,Yes,Maybe,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,All of them,Once or twice a semester,Never,Agree,Agree,Agree,Agree,Neutral,Neutral,,,9,No,,Disagree,Somewhat agree,Somewhat agree,25,Graduate,,Medicine,East Asian,No,Female,,Heterosexual,,"$50,000 to $74,999",I am fully financially independent,yuanrli,,,,,,,
01/27/2020 08:20:16,01/27/2020 08:24:12,IP Address,141.213.168.73,100,235,True,01/27/2020 08:24:13,R_cw2MfT2tCnDFhwl,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.275623737059696,-83.72370061364747",587,3,November,2017,August,2018,September,August,Cabrio,"Water,Heat,Parking",,Definitely yes,Yes,Yes,Disagree,Agree,Neutral,Agree,Agree,,Agree,,Once or twice every other month,Never,Agree,Agree,,Agree,,,,,7,No,,Disagree,Somewhat agree,Strongly Agree,22,Undergraduate,Senior,LSA,"White,East Asian",No,Female,,Heterosexual,,"$150,000 to $199,999",I am fully financially dependent on other(s),caecox,,,,,,,
01/27/2020 08:19:51,01/27/2020 08:24:31,IP Address,35.1.121.237,100,280,True,01/27/2020 08:24:32,R_YVQZM0vqU2XKeBP,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.281355038795596,-83.74243316140748",1300,3,August,2018,August,2018,August,July,Hub Ann Arbor,"Water,Wifi,Heat,Laundry",,Definitely not,Yes,Maybe,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,All of them,Once or twice every other month,Never,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,August,2019,9,Yes,Yes,Strongly disagree,Strongly Agree,Strongly Agree,23,Graduate,,Rackham School of Graduate Studies,White,No,Male,,Heterosexual,,"$100,000 to $149,999",I am mostly financially independent (I am responsible for more than 50% of my finances),no,,,,,,,
01/27/2020 08:17:56,01/27/2020 08:26:04,IP Address,141.211.98.222,100,488,True,01/27/2020 08:26:05,R_1r8pBrpgrF4TssW,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,Yes,"42.26744660103326,-83.73818454232789",500,5,October,2017,May,2018,May,April,Ryan Dibble,Laundry,,Definitely yes,Yes,Yes,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,Agree,All of them,Once or twice a semester,Never,Agree,Agree,,Strongly Agree,,,,,9,I'm not sure,,Strongly disagree,Somewhat agree,Strongly Agree,26,Graduate,,LSA,White,No,Gender Non-Conforming,,Preferred response not listed (Please specify),"Queer, Bi/Pan, Questioning","$75,000 to $99,999",I am fully financially independent,rsechris,,,,,,,
01/27/2020 08:21:03,01/27/2020 08:26:15,IP Address,35.1.221.214,100,312,True,01/27/2020 08:26:16,R_x5fcSnaZx7H1qa5,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.26484239715205,-83.73912867990113",757,2,April,2018,August,2018,June,June,Chris Reynolds,"Laundry,Parking",,Definitely not,I'm not sure,Maybe,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Neutral,,Once or twice every other month,Never,Disagree,Agree,Disagree,Disagree,Agree,Disagree,August,2019,4,Yes,Neither comfortable nor uncomfortable,Neutral,Neutral,Somewhat agree,27,Graduate,,Pharmacy,White,No,Male,,Heterosexual,,"$50,000 to $74,999",I am fully financially independent,blackst,,,,,,,
01/27/2020 08:13:54,01/27/2020 08:27:22,IP Address,35.3.81.71,100,807,True,01/27/2020 08:27:22,R_3JmH0vRtI0MGEcZ,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27716377793754,-83.75258264031983",1400,1,August,2019,September,2019,September,August,Wickfield properties,"Water,Heat,Parking",,Definitely yes,Yes,Maybe,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,,Once or twice every other month,Once or twice a semester,Strongly Agree,Strongly Agree,,Disagree,,,,,6,No,,Strongly Agree,Strongly Agree,Somewhat agree,28,Graduate,,Engineering,South Asian,No,Female,,Queer,,"$100,000 to $149,999",I am fully financially independent,preetir,,,,,,,
01/27/2020 08:24:01,01/27/2020 08:27:25,IP Address,172.58.87.34,100,203,True,01/27/2020 08:27:26,R_1PXDG0KfFqAm8H0,,,,,44.9548034667969,-93.1550979614258,anonymous,EN,Yes,"42.289308142310354,-83.73071727243043",650,2,May,2017,August,2018,August,May,Triangle Management ,"Water,Heat",,Definitely yes,Yes,Yes,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,All of them,Once or twice a semester,Once or twice a semester,Strongly Agree,Strongly Agree,,Strongly Agree,,,,,10,Yes,Yes,Disagree,Strongly disagree,Neutral,31,Graduate,,"Music, Theatre, and Dance",East Asian,No,Female,,Heterosexual,,"$75,000 to $99,999",I am fully financially independent,smekim ,,,,,,,
01/27/2020 08:22:55,01/27/2020 08:27:28,IP Address,35.1.40.73,100,273,True,01/27/2020 08:27:29,R_3dScZw52JLOmsXV,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.289062103260136,-83.73364959743596",750,1,April,2017,August,2018,July,July,Triangle management ,"Water,Heat",,Definitely yes,Yes,Yes,Agree,Agree,Agree,Neutral,Neutral,Neutral,Agree,All of them,Once or twice a semester,Never,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,September,2019,8,Yes,Yes,Neutral,Somewhat agree,Strongly Agree,29,Graduate,,Rackham School of Graduate Studies,White,No,Female,,Heterosexual,,"$100,000 to $149,999",I am fully financially independent,Maveitch,,,,,,,
01/27/2020 08:27:26,01/27/2020 08:27:38,IP Address,141.214.17.123,100,12,True,01/27/2020 08:27:39,R_1pmLiOeO0Zc4wnJ,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:27:32,01/27/2020 08:27:43,IP Address,35.2.56.124,100,11,True,01/27/2020 08:27:44,R_22QfsWvUl8pmivQ,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:27:38,01/27/2020 08:27:44,IP Address,35.1.91.8,100,5,True,01/27/2020 08:27:45,R_1rkMztsbYaRGDiE,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:28:49,01/27/2020 08:28:56,IP Address,35.2.94.131,100,6,True,01/27/2020 08:28:57,R_43pNKbGpMUElUBP,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:24:39,01/27/2020 08:29:17,IP Address,141.212.142.30,100,277,True,01/27/2020 08:29:18,R_1eF91xSOz3a5phn,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,Yes,"42.275846013324745,-83.7293439814148",600,3,October,2017,August,2018,August,August,Prime Student Housing,"Wifi,Parking",,Definitely yes,Yes,Yes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Once or twice a semester,Once or twice a semester,Agree,Agree,,Agree,,,,,7,No,,Somewhat agree,Somewhat agree,Somewhat agree,21,Undergraduate,Senior,Architecture & Urban Planning,White,No,Female,,Bisexual,,"$200,000 or more",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),momohr,,,,,,,
